question_id,question,answer1_id,answer1,answer2_id,answer2
04c16e307a71d8af0af39d10542144f7c059f17c, what is proprosed by kant in this essay to be implemented by governments? ,04c16e307a71d8af0af39d10542144f7c059f17c, in this essay kant proposed a peace program to be implemented by governments. ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other but are more pacific than other forms of government in general.in this essay  kant proposed a peace program to be implemented by governments. 
04c16e307a71d8af0af39d10542144f7c059f17c, what modern theory does kant's essay resemble? ,04c16e307a71d8af0af39d10542144f7c059f17c, in this essay kant proposed a peace program to be implemented by governments. ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other but are more pacific than other forms of government in general.in this essay  kant proposed a peace program to be implemented by governments. 
04c16e307a71d8af0af39d10542144f7c059f17c," ""in the definitive articles ",2c5f448df18172babaac38806e1fb699a8baf65b, he picks up various articles of tom's clothing and he put[s] them on himself! ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other  but are more pacific than other forms of government in general. 
04c16e307a71d8af0af39d10542144f7c059f17c, what big topic does kant not discuss which is vital to modern democracy? ,04c16e307a71d8af0af39d10542144f7c059f17c, he does not discuss universal suffrage  which is vital to modern democracy and quite important to some modern theorists ; later commentators dispute whether it is implied by his language. ,04c16e307a71d8af0af39d10542144f7c059f17c, he does not discuss universal suffrage which is vital to modern democracy and quite important to some modern theorists; later commentators dispute whether it is implied by his language. 
04c16e307a71d8af0af39d10542144f7c059f17c, the law of nations should be founded on what? ,04c16e307a71d8af0af39d10542144f7c059f17c, the civil constitution of all states to be republican the law of nations shall be founded on a federation of free states the law of world citizenship shall be limited to conditions of universal hospitality kant's essay in some ways resembles modern democratic peace theory. ,04c16e307a71d8af0af39d10542144f7c059f17c, the civil constitution of all states to be republican the law of nations shall be founded on a federation of free states the law of world citizenship shall be limited to conditions of universal hospitality kant s essay in some ways resembles modern democratic peace theory. 
04c16e307a71d8af0af39d10542144f7c059f17c, what should not be contracted because of external problems concerning states? ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately or with all deliberate speed: no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states large or small shall come under the dominion of another state by inheritance exchange purchase or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall during war permit such acts of hostility which would make mutual confidence in the subsequent peace impossible: such are the employment of assassins (percussores) poisoners (venefici) breach of capitulation and incitement to treason (perduellio) in the opposing state three definitive articles would provide not merely a cessation of hostilities but a foundation on which to build a peace. ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately  or with all deliberate speed : no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states  large or small  shall come under the dominion of another state by inheritance  exchange  purchase  or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall  during war  permit such acts of hostility which would make mutual confidence in the subsequent peace impossible : such are the employment of assassins ( percussores )  poisoners ( venefici )  breach of capitulation  and incitement to treason ( perduellio ) in the opposing state three definitive articles would provide not merely a cessation of hostilities  but a foundation on which to build a peace. 
04c16e307a71d8af0af39d10542144f7c059f17c, the legislature is separated from what in republican states? ,04c16e307a71d8af0af39d10542144f7c059f17c, he speaks of republican  republikanisch  ( not democratic )  states  which he defines to have representative governments  in which the legislature is separated from the executive. ,04c16e307a71d8af0af39d10542144f7c059f17c, he speaks of republican republikanisch (not democratic) states which he defines to have representative governments in which the legislature is separated from the executive. 
04c16e307a71d8af0af39d10542144f7c059f17c, how many definitive articles are there? ,2c5f448df18172babaac38806e1fb699a8baf65b, he picks up various articles of tom's clothing and he put[s] them on himself! ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other  but are more pacific than other forms of government in general. 
04c16e307a71d8af0af39d10542144f7c059f17c, how many main points does kant have in his preliminary articles? ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other  but are more pacific than other forms of government in general. ,04c16e307a71d8af0af39d10542144f7c059f17c, in this essay kant proposed a peace program to be implemented by governments. 
04c16e307a71d8af0af39d10542144f7c059f17c, what does kant propose to government? ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other  but are more pacific than other forms of government in general. ,04c16e307a71d8af0af39d10542144f7c059f17c, kant claims that republics will be at peace not only with each other but are more pacific than other forms of government in general.in this essay  kant proposed a peace program to be implemented by governments. 
04c16e307a71d8af0af39d10542144f7c059f17c, who shall not come under dominion of another state? ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately  or with all deliberate speed : no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states  large or small  shall come under the dominion of another state by inheritance  exchange  purchase  or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall  during war  permit such acts of hostility which would make mutual confidence in the subsequent peace impossible : such are the employment of assassins ( percussores )  poisoners ( venefici )  breach of capitulation  and incitement to treason ( perduellio ) in the opposing state three definitive articles would provide not merely a cessation of hostilities  but a foundation on which to build a peace. ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately or with all deliberate speed: no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states large or small shall come under the dominion of another state by inheritance exchange purchase or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall during war permit such acts of hostility which would make mutual confidence in the subsequent peace impossible: such are the employment of assassins (percussores) poisoners (venefici) breach of capitulation and incitement to treason (perduellio) in the opposing state three definitive articles would provide not merely a cessation of hostilities but a foundation on which to build a peace. 
04c16e307a71d8af0af39d10542144f7c059f17c, what will be abolished in time? ,3513ebaa62106c8e80a0c9723eb456f28950adb8, after cromwell's son richard abdicated the protectorate was abolished and the country descended into chaos. ,3513ebaa62106c8e80a0c9723eb456f28950adb8, after cromwell s son richard abdicated  the protectorate was abolished and the country descended into chaos. 
04c16e307a71d8af0af39d10542144f7c059f17c, what may no state interfere with of another state? ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately or with all deliberate speed: no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states large or small shall come under the dominion of another state by inheritance exchange purchase or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall during war permit such acts of hostility which would make mutual confidence in the subsequent peace impossible: such are the employment of assassins (percussores) poisoners (venefici) breach of capitulation and incitement to treason (perduellio) in the opposing state three definitive articles would provide not merely a cessation of hostilities but a foundation on which to build a peace. ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately  or with all deliberate speed : no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states  large or small  shall come under the dominion of another state by inheritance  exchange  purchase  or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall  during war  permit such acts of hostility which would make mutual confidence in the subsequent peace impossible : such are the employment of assassins ( percussores )  poisoners ( venefici )  breach of capitulation  and incitement to treason ( perduellio ) in the opposing state three definitive articles would provide not merely a cessation of hostilities  but a foundation on which to build a peace. 
04c16e307a71d8af0af39d10542144f7c059f17c, how many definitive articles would provide a foundation for peace? ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately or with all deliberate speed: no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states large or small shall come under the dominion of another state by inheritance exchange purchase or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall during war permit such acts of hostility which would make mutual confidence in the subsequent peace impossible: such are the employment of assassins (percussores) poisoners (venefici) breach of capitulation and incitement to treason (perduellio) in the opposing state three definitive articles would provide not merely a cessation of hostilities but a foundation on which to build a peace. ,04c16e307a71d8af0af39d10542144f7c059f17c, the preliminary articles described these steps that should be taken immediately  or with all deliberate speed : no secret treaty of peace shall be held valid in which there is tacitly reserved matter for a future war no independent states  large or small  shall come under the dominion of another state by inheritance  exchange  purchase  or donation standing armies shall in time be totally abolished national debts shall not be contracted with a view to the external friction of states no state shall by force interfere with the constitution or government of another state no state shall  during war  permit such acts of hostility which would make mutual confidence in the subsequent peace impossible : such are the employment of assassins ( percussores )  poisoners ( venefici )  breach of capitulation  and incitement to treason ( perduellio ) in the opposing state three definitive articles would provide not merely a cessation of hostilities  but a foundation on which to build a peace. 
